date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:38:13	235/235	---M-Z	200	added ('OK')	text/plain	date:Tue,%2017%20Mar%202020%2008:44:57%20GMT	https://www.fibaro.com/robots.txt		(from )
23:38:15	64847/64847	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2016:38:14%20GMT	https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/index.html	(from )
23:38:16	2256/2256	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Aug%202020%2016:38:16%20GMT	https://www.fibaro.com/favicons/mstile-144x144.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/mstile-144x144.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:16	2453/2453	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/mstile-70x70.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/mstile-70x70.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:16	3320/3320	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/mstile-150x150.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/mstile-150x150.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:16	1646/1646	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-16x16.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/favicon-16x16.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:17	297/297	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Jul%202019%2011:38:47%20GMT	https://www.fibaro.com/favicons/favicon-32x32.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/favicon-32x32.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:17	2511/2511	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-96x96.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/favicon-96x96.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:17	2973/2973	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-128x128.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/favicon-128x128.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:17	3367/3367	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-196x196.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/favicon-196x196.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:17	2057/2057	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-57x57.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/apple-touch-icon-57x57.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:17	2101/2101	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-60x60.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/apple-touch-icon-60x60.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:18	2232/2232	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-72x72.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/apple-touch-icon-72x72.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:18	2255/2255	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-76x76.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/apple-touch-icon-76x76.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:18	2746/2746	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-114x114.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/apple-touch-icon-114x114.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:18	2839/2839	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:35%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-120x120.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/apple-touch-icon-120x120.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:19	3261/3261	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-144x144.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/apple-touch-icon-144x144.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:19	3400/3400	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-152x152.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/apple-touch-icon-152x152.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:19	3802/3802	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-180x180.png	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/apple-touch-icon-180x180.png	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:19	1416013/1416013	---M-Z	200	added ('OK')	text/css	date:Mon,%2029%20Jun%202020%2007:24:05%20GMT	https://www.fibaro.com/de/wp-content/themes/fibaro-wp-theme/css/main.2906200724.css	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/main.2906200724.css	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:21	1104/1104	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20Aug%202019%2006:46:02%20GMT	https://www.fibaro.com/de/wp-content/plugins/timed-content/css/timed-content.css?ver=2.61	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/timed-contenta4b6.css	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
23:38:21	96874/96874	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2005%20Sep%202019%2003:07:30%20GMT	https://www.fibaro.com/de/wp-includes/js/jquery/jquery.js?ver=1.12.4	D:/Thuc%20tap%20sinh/git_web_fibarovn_storage/Format%20web%20Fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/giai-phap-he-thong-am-thanh-nha-thong-minh-fibaro/web/jqueryb8ff.js	(from https://www.fibaro.com/de/smart-home-in-use/smart-interactive-media/)
