date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:24	235/235	---M-Z	200	added ('OK')	text/plain	date:Tue,%2017%20Mar%202020%2008:44:57%20GMT	https://www.fibaro.com/robots.txt		(from )
18:20:27	75070/75070	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jul%202020%2011:20:28%20GMT	https://www.fibaro.com/us/products/motion-sensor/	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/index.html	(from )
18:20:28	75458/75458	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jan%202018%2012:20:18%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/Miniatura-Social-Media-Facebook-Motion-Sensor.jpg	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/miniatura-social-media-facebook-motion-sensor.jpg	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:30	74813/74813	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jan%202018%2012:20:09%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/Twitter-Motion-Sensor.jpg	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/twitter-motion-sensor.jpg	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:31	2256/2256	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jul%202020%2011:20:32%20GMT	https://www.fibaro.com/favicons/mstile-144x144.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/mstile-144x144.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:31	2453/2453	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/mstile-70x70.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/mstile-70x70.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:31	3320/3320	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/mstile-150x150.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/mstile-150x150.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:31	1646/1646	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-16x16.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/favicon-16x16.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:32	297/297	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Jul%202019%2011:38:47%20GMT	https://www.fibaro.com/favicons/favicon-32x32.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/favicon-32x32.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:32	2511/2511	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-96x96.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/favicon-96x96.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:32	2973/2973	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-128x128.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/favicon-128x128.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:32	3367/3367	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-196x196.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/favicon-196x196.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:32	2057/2057	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-57x57.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/apple-touch-icon-57x57.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:33	2101/2101	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-60x60.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/apple-touch-icon-60x60.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:33	2232/2232	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-72x72.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/apple-touch-icon-72x72.png	(from https://www.fibaro.com/us/products/motion-sensor/)
18:20:33	2255/2255	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-76x76.png	D:/Cong%20ty/Format%20web%20Fibaro/Motion%20Sensor/Motion%20Sensor/web/apple-touch-icon-76x76.png	(from https://www.fibaro.com/us/products/motion-sensor/)
