date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:12:43	235/235	---M-Z	200	added ('OK')	text/plain	date:Tue,%2017%20Mar%202020%2008:44:57%20GMT	https://www.fibaro.com/robots.txt		(from )
10:12:45	58476/58476	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jul%202020%2003:12:45%20GMT	https://www.fibaro.com/us/products/the-button/	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/index.html	(from )
10:12:45	67578/67578	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jan%202018%2012:20:14%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/Facebook-The-Button.jpg	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/facebook-the-button.jpg	(from https://www.fibaro.com/us/products/the-button/)
10:12:45	63378/63378	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jan%202018%2012:20:06%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/Twitter-The-Button.jpg	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/twitter-the-button.jpg	(from https://www.fibaro.com/us/products/the-button/)
10:12:46	2256/2256	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jul%202020%2003:12:47%20GMT	https://www.fibaro.com/favicons/mstile-144x144.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/mstile-144x144.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:46	2453/2453	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/mstile-70x70.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/mstile-70x70.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:46	3320/3320	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/mstile-150x150.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/mstile-150x150.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:46	1646/1646	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-16x16.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/favicon-16x16.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:47	297/297	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Jul%202019%2011:38:47%20GMT	https://www.fibaro.com/favicons/favicon-32x32.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/favicon-32x32.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:47	2511/2511	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-96x96.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/favicon-96x96.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:47	2973/2973	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-128x128.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/favicon-128x128.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:47	3367/3367	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:38%20GMT	https://www.fibaro.com/favicons/favicon-196x196.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/favicon-196x196.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:47	2057/2057	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-57x57.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/apple-touch-icon-57x57.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:48	2101/2101	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-60x60.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/apple-touch-icon-60x60.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:48	2232/2232	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-72x72.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/apple-touch-icon-72x72.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:48	2255/2255	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-76x76.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/apple-touch-icon-76x76.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:48	2746/2746	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-114x114.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/apple-touch-icon-114x114.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:49	2839/2839	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:35%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-120x120.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/apple-touch-icon-120x120.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:49	3261/3261	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-144x144.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/apple-touch-icon-144x144.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:49	3400/3400	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-152x152.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/apple-touch-icon-152x152.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:49	3802/3802	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jan%202019%2008:11:37%20GMT	https://www.fibaro.com/favicons/apple-touch-icon-180x180.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/apple-touch-icon-180x180.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:50	1416013/1416013	---M-Z	200	added ('OK')	text/css	date:Mon,%2029%20Jun%202020%2007:24:05%20GMT	https://www.fibaro.com/us/wp-content/themes/fibaro-wp-theme/css/main.2906200724.css	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/main.2906200724.css	(from https://www.fibaro.com/us/products/the-button/)
10:12:50	1104/1104	---M-Z	200	added ('OK')	text/css	date:Wed,%2007%20Aug%202019%2006:46:02%20GMT	https://www.fibaro.com/us/wp-content/plugins/timed-content/css/timed-content.css?ver=2.61	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/timed-contenta4b6.css	(from https://www.fibaro.com/us/products/the-button/)
10:12:50	96874/96874	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2005%20Sep%202019%2003:07:30%20GMT	https://www.fibaro.com/us/wp-includes/js/jquery/jquery.js?ver=1.12.4	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/jqueryb8ff.js	(from https://www.fibaro.com/us/products/the-button/)
10:12:50	10056/10056	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Sep%202016%2010:54:45%20GMT	https://www.fibaro.com/us/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/jquery-migrate.min330a.js	(from https://www.fibaro.com/us/products/the-button/)
10:12:50	1669/1669	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Aug%202019%2006:46:02%20GMT	https://www.fibaro.com/us/wp-content/plugins/timed-content/js/timed-content.js?ver=2.61	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/timed-contenta4b6.js	(from https://www.fibaro.com/us/products/the-button/)
10:12:51	72071/72071	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jan%202018%2012:20:20%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/button-on.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/button-on.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:51	67786/67786	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jan%202018%2012:20:19%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/button-off.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/button-off.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:51	33038/33038	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jan%202018%2012:20:22%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/movie-poster-4.jpg	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/movie-poster-4.jpg	(from https://www.fibaro.com/us/products/the-button/)
10:12:51	40244/40244	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jan%202018%2012:20:05%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/hands-mobile.jpg	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/hands-mobile.jpg	(from https://www.fibaro.com/us/products/the-button/)
10:12:52	390669/390669	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jan%202018%2012:20:22%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/hands.png	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/hands.png	(from https://www.fibaro.com/us/products/the-button/)
10:12:52	129445/129445	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jan%202018%2012:20:20%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/always-close-mobile.jpg	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/always-close-mobile.jpg	(from https://www.fibaro.com/us/products/the-button/)
10:12:52	151562/151562	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jun%202019%2012:37:34%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/always-close.jpg	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/always-close.jpg	(from https://www.fibaro.com/us/products/the-button/)
10:12:52	57998/57998	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jun%202019%2012:37:34%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/hidden.jpg	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/hidden.jpg	(from https://www.fibaro.com/us/products/the-button/)
10:12:52	72166/72166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jan%202018%2012:20:20%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/care-mobile.jpg	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/care-mobile.jpg	(from https://www.fibaro.com/us/products/the-button/)
10:12:53	128624/128624	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jun%202019%2012:37:34%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/care.jpg	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/care.jpg	(from https://www.fibaro.com/us/products/the-button/)
10:12:53	83954/83954	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2007:33:58%20GMT	https://www.fibaro.com/us/wp-content/uploads/sites/18/2017/02/notifications-mobile-4.jpg	D:/Cong%20ty/Format%20web%20Fibaro/The%20Button/The%20Button/web/notifications-mobile-4.jpg	(from https://www.fibaro.com/us/products/the-button/)
